,@device,@rdgType,value,type,captured_at
1323,Workshop,PRESSURE,100382.65625,LIGHT+ENV,2021-09-09 21:20:01
1324,Workshop,HUMIDITY,44.12,LIGHT+ENV,2021-09-09 21:20:01
1328,Workshop,HUMIDITY,42.74,LIGHT+ENV,2021-09-09 21:21:05
1325,Workshop,TEMPERATURE,24.5,LIGHT+ENV,2021-09-09 21:21:05
1326,Workshop,LUX,16.0,LIGHT+ENV,2021-09-09 21:21:05
1327,Workshop,PRESSURE,100374.27344,LIGHT+ENV,2021-09-09 21:21:05
1331,Workshop,PRESSURE,100384.63281,LIGHT+ENV,2021-09-09 21:23:03
1332,Workshop,LUX,15.0,LIGHT+ENV,2021-09-09 21:23:03
1329,Workshop,TEMPERATURE,24.53,LIGHT+ENV,2021-09-09 21:23:03
1330,Workshop,HUMIDITY,45.52,LIGHT+ENV,2021-09-09 21:23:03
1336,Workshop,LUX,15.0,LIGHT+ENV,2021-09-09 21:25:02
1335,Workshop,HUMIDITY,58.68,LIGHT+ENV,2021-09-09 21:25:02
1334,Workshop,PRESSURE,100367.84375,LIGHT+ENV,2021-09-09 21:25:02
1333,Workshop,TEMPERATURE,24.56,LIGHT+ENV,2021-09-09 21:25:02
1337,Workshop,LUX,14.0,LIGHT+ENV,2021-09-09 21:27:01
1338,Workshop,PRESSURE,100369.11719,LIGHT+ENV,2021-09-09 21:27:01
1339,Workshop,TEMPERATURE,24.44,LIGHT+ENV,2021-09-09 21:27:01
1340,Workshop,HUMIDITY,61.08,LIGHT+ENV,2021-09-09 21:27:01
1341,Workshop,LUX,14.0,LIGHT+ENV,2021-09-09 21:28:05
1342,Workshop,TEMPERATURE,24.3,LIGHT+ENV,2021-09-09 21:28:05
1343,Workshop,PRESSURE,100363.59375,LIGHT+ENV,2021-09-09 21:28:05
1344,Workshop,HUMIDITY,61.36,LIGHT+ENV,2021-09-09 21:28:05
1345,Workshop,TEMPERATURE,24.23,LIGHT+ENV,2021-09-09 21:30:03
1346,Workshop,LUX,14.0,LIGHT+ENV,2021-09-09 21:30:03
1347,Workshop,PRESSURE,100363.63281,LIGHT+ENV,2021-09-09 21:30:03
1348,Workshop,HUMIDITY,63.09,LIGHT+ENV,2021-09-09 21:30:03
1352,Workshop,TEMPERATURE,24.2,LIGHT+ENV,2021-09-09 21:32:01
1351,Workshop,LUX,14.0,LIGHT+ENV,2021-09-09 21:32:01
1350,Workshop,HUMIDITY,63.11,LIGHT+ENV,2021-09-09 21:32:01
1349,Workshop,PRESSURE,100364.45313,LIGHT+ENV,2021-09-09 21:32:01
1353,Workshop,HUMIDITY,63.99,LIGHT+ENV,2021-09-09 21:34:00
1354,Workshop,TEMPERATURE,24.2,LIGHT+ENV,2021-09-09 21:34:00
1355,Workshop,PRESSURE,100358.85938,LIGHT+ENV,2021-09-09 21:34:00
1356,Workshop,LUX,15.0,LIGHT+ENV,2021-09-09 21:34:00
1357,Workshop,PRESSURE,100348.04688,LIGHT+ENV,2021-09-09 21:35:04
1358,Workshop,HUMIDITY,52.74,LIGHT+ENV,2021-09-09 21:35:04
1359,Workshop,LUX,15.0,LIGHT+ENV,2021-09-09 21:35:04
1360,Workshop,TEMPERATURE,24.25,LIGHT+ENV,2021-09-09 21:35:04
1361,Workshop,TEMPERATURE,24.32,LIGHT+ENV,2021-09-09 21:37:02
1362,Workshop,PRESSURE,100346.40625,LIGHT+ENV,2021-09-09 21:37:02
1363,Workshop,HUMIDITY,47.99,LIGHT+ENV,2021-09-09 21:37:02
1364,Workshop,LUX,14.0,LIGHT+ENV,2021-09-09 21:37:02
1368,Workshop,PRESSURE,100339.57813,LIGHT+ENV,2021-09-09 21:39:00
1367,Workshop,LUX,15.0,LIGHT+ENV,2021-09-09 21:39:00
1366,Workshop,TEMPERATURE,24.36,LIGHT+ENV,2021-09-09 21:39:00
1365,Workshop,HUMIDITY,46.16,LIGHT+ENV,2021-09-09 21:39:00
1369,Workshop,TEMPERATURE,24.39,LIGHT+ENV,2021-09-09 21:40:05
1370,Workshop,PRESSURE,100343.5625,LIGHT+ENV,2021-09-09 21:40:05
1371,Workshop,LUX,15.0,LIGHT+ENV,2021-09-09 21:40:05
1372,Workshop,HUMIDITY,46.37,LIGHT+ENV,2021-09-09 21:40:05
1373,Workshop,TEMPERATURE,24.41,LIGHT+ENV,2021-09-09 21:42:03
1374,Workshop,HUMIDITY,43.57,LIGHT+ENV,2021-09-09 21:42:03
1375,Workshop,PRESSURE,100341.14063,LIGHT+ENV,2021-09-09 21:42:03
1376,Workshop,LUX,15.0,LIGHT+ENV,2021-09-09 21:42:03
1377,Workshop,PRESSURE,100329.13281,LIGHT+ENV,2021-09-09 21:44:01
1378,Workshop,LUX,16.0,LIGHT+ENV,2021-09-09 21:44:01
1379,Workshop,TEMPERATURE,24.48,LIGHT+ENV,2021-09-09 21:44:01
1380,Workshop,HUMIDITY,43.44,LIGHT+ENV,2021-09-09 21:44:01
1384,Workshop,TEMPERATURE,24.51,LIGHT+ENV,2021-09-09 21:46:00
1383,Workshop,HUMIDITY,54.03,LIGHT+ENV,2021-09-09 21:46:00
1381,Workshop,PRESSURE,100339.49219,LIGHT+ENV,2021-09-09 21:46:00
1382,Workshop,LUX,15.0,LIGHT+ENV,2021-09-09 21:46:00
1385,Workshop,LUX,15.0,LIGHT+ENV,2021-09-09 21:47:04
1386,Workshop,TEMPERATURE,24.62,LIGHT+ENV,2021-09-09 21:47:04
1387,Workshop,HUMIDITY,60.13,LIGHT+ENV,2021-09-09 21:47:04
1388,Workshop,PRESSURE,100334.63281,LIGHT+ENV,2021-09-09 21:47:04
1389,Workshop,TEMPERATURE,24.56,LIGHT+ENV,2021-09-09 21:49:03
1390,Workshop,PRESSURE,100337.0625,LIGHT+ENV,2021-09-09 21:49:03
1391,Workshop,LUX,14.0,LIGHT+ENV,2021-09-09 21:49:03
1392,Workshop,HUMIDITY,61.01,LIGHT+ENV,2021-09-09 21:49:03
1393,Workshop,HUMIDITY,61.33,LIGHT+ENV,2021-09-09 21:51:01
1394,Workshop,TEMPERATURE,24.49,LIGHT+ENV,2021-09-09 21:51:01
1395,Workshop,PRESSURE,100333.49219,LIGHT+ENV,2021-09-09 21:51:01
1396,Workshop,LUX,15.0,LIGHT+ENV,2021-09-09 21:51:01
1399,Workshop,HUMIDITY,61.76,LIGHT+ENV,2021-09-09 21:52:05
1400,Workshop,TEMPERATURE,24.41,LIGHT+ENV,2021-09-09 21:52:05
1398,Workshop,PRESSURE,100325.17188,LIGHT+ENV,2021-09-09 21:52:05
1397,Workshop,LUX,14.0,LIGHT+ENV,2021-09-09 21:52:05
1401,Workshop,PRESSURE,100326.40625,LIGHT+ENV,2021-09-09 21:54:04
1402,Workshop,LUX,15.0,LIGHT+ENV,2021-09-09 21:54:04
1403,Workshop,TEMPERATURE,24.33,LIGHT+ENV,2021-09-09 21:54:04
1404,Workshop,HUMIDITY,60.96,LIGHT+ENV,2021-09-09 21:54:04
1405,Workshop,LUX,15.0,LIGHT+ENV,2021-09-09 21:56:02
1406,Workshop,HUMIDITY,62.44,LIGHT+ENV,2021-09-09 21:56:02
1407,Workshop,TEMPERATURE,24.31,LIGHT+ENV,2021-09-09 21:56:02
1408,Workshop,PRESSURE,100326.03906,LIGHT+ENV,2021-09-09 21:56:02
1409,Workshop,TEMPERATURE,24.34,LIGHT+ENV,2021-09-09 21:58:01
1410,Workshop,HUMIDITY,52.81,LIGHT+ENV,2021-09-09 21:58:01
1411,Workshop,PRESSURE,100316.02344,LIGHT+ENV,2021-09-09 21:58:01
1412,Workshop,LUX,15.0,LIGHT+ENV,2021-09-09 21:58:01
1416,Workshop,HUMIDITY,48.45,LIGHT+ENV,2021-09-09 22:00:00
1415,Workshop,PRESSURE,100315.59375,LIGHT+ENV,2021-09-09 22:00:00
1414,Workshop,LUX,15.0,LIGHT+ENV,2021-09-09 22:00:00
1413,Workshop,TEMPERATURE,24.39,LIGHT+ENV,2021-09-09 22:00:00
1417,Workshop,TEMPERATURE,24.44,LIGHT+ENV,2021-09-09 22:01:04
1418,Workshop,HUMIDITY,45.69,LIGHT+ENV,2021-09-09 22:01:04
1419,Workshop,LUX,15.0,LIGHT+ENV,2021-09-09 22:01:04
1420,Workshop,PRESSURE,100323.53906,LIGHT+ENV,2021-09-09 22:01:04
1421,Workshop,TEMPERATURE,24.44,LIGHT+ENV,2021-09-09 22:03:03
1422,Workshop,PRESSURE,100321.54688,LIGHT+ENV,2021-09-09 22:03:03
1423,Workshop,LUX,15.0,LIGHT+ENV,2021-09-09 22:03:03
1424,Workshop,HUMIDITY,43.99,LIGHT+ENV,2021-09-09 22:03:03
1425,Workshop,PRESSURE,100333.9375,LIGHT+ENV,2021-09-09 22:05:02
1426,Workshop,LUX,15.0,LIGHT+ENV,2021-09-09 22:05:02
1427,Workshop,TEMPERATURE,24.43,LIGHT+ENV,2021-09-09 22:05:02
1428,Workshop,HUMIDITY,42.73,LIGHT+ENV,2021-09-09 22:05:02
1432,Workshop,TEMPERATURE,24.49,LIGHT+ENV,2021-09-09 22:07:01
1431,Workshop,LUX,15.0,LIGHT+ENV,2021-09-09 22:07:01
1429,Workshop,PRESSURE,100331.52344,LIGHT+ENV,2021-09-09 22:07:01
1430,Workshop,HUMIDITY,43.81,LIGHT+ENV,2021-09-09 22:07:01
1433,Workshop,TEMPERATURE,24.74,LIGHT+ENV,2021-09-09 22:08:05
1434,Workshop,HUMIDITY,45.39,LIGHT+ENV,2021-09-09 22:08:05
1435,Workshop,LUX,15.0,LIGHT+ENV,2021-09-09 22:08:05
1436,Workshop,PRESSURE,100339.75,LIGHT+ENV,2021-09-09 22:08:05
1437,Workshop,LUX,15.0,LIGHT+ENV,2021-09-09 22:10:05
1438,Workshop,PRESSURE,100341.53125,LIGHT+ENV,2021-09-09 22:10:05
1439,Workshop,HUMIDITY,44.97,LIGHT+ENV,2021-09-09 22:10:05
1440,Workshop,TEMPERATURE,24.99,LIGHT+ENV,2021-09-09 22:10:05
1444,Workshop,TEMPERATURE,25.22,LIGHT+ENV,2021-09-09 22:12:03
1441,Workshop,HUMIDITY,44.39,LIGHT+ENV,2021-09-09 22:12:03
1442,Workshop,PRESSURE,100342.90625,LIGHT+ENV,2021-09-09 22:12:03
1443,Workshop,LUX,15.0,LIGHT+ENV,2021-09-09 22:12:03
1448,Workshop,LUX,15.0,LIGHT+ENV,2021-09-09 22:14:02
1447,Workshop,TEMPERATURE,25.3,LIGHT+ENV,2021-09-09 22:14:02
1446,Workshop,HUMIDITY,57.35,LIGHT+ENV,2021-09-09 22:14:02
1445,Workshop,PRESSURE,100336.07031,LIGHT+ENV,2021-09-09 22:14:02
1449,Workshop,HUMIDITY,58.44,LIGHT+ENV,2021-09-09 22:16:00
1450,Workshop,TEMPERATURE,25.25,LIGHT+ENV,2021-09-09 22:16:00
1451,Workshop,PRESSURE,100342.10938,LIGHT+ENV,2021-09-09 22:16:00
1452,Workshop,LUX,14.0,LIGHT+ENV,2021-09-09 22:16:00
1456,Workshop,TEMPERATURE,23.85,LIGHT+ENV,2021-09-09 22:17:04
1453,Workshop,HUMIDITY,48.44,LIGHT+ENV,2021-09-09 22:17:04
1454,Workshop,LUX,14.0,LIGHT+ENV,2021-09-09 22:17:04
1455,Workshop,PRESSURE,100139.77344,LIGHT+ENV,2021-09-09 22:17:04
1459,Workshop,LUX,15.0,LIGHT+ENV,2021-09-09 22:19:03
1460,Workshop,TEMPERATURE,25.14,LIGHT+ENV,2021-09-09 22:19:03
1457,Workshop,PRESSURE,100336.59375,LIGHT+ENV,2021-09-09 22:19:03
1458,Workshop,HUMIDITY,42.17,LIGHT+ENV,2021-09-09 22:19:03
1464,Workshop,PRESSURE,100327.04688,LIGHT+ENV,2021-09-09 22:21:02
1463,Workshop,HUMIDITY,43.92,LIGHT+ENV,2021-09-09 22:21:02
1462,Workshop,TEMPERATURE,25.08,LIGHT+ENV,2021-09-09 22:21:02
1461,Workshop,LUX,15.0,LIGHT+ENV,2021-09-09 22:21:02
1465,Workshop,HUMIDITY,44.04,LIGHT+ENV,2021-09-09 22:23:00
1466,Workshop,LUX,15.0,LIGHT+ENV,2021-09-09 22:23:00
1467,Workshop,TEMPERATURE,25.03,LIGHT+ENV,2021-09-09 22:23:00
1468,Workshop,PRESSURE,100333.10938,LIGHT+ENV,2021-09-09 22:23:00
1469,Workshop,PRESSURE,100330.74219,LIGHT+ENV,2021-09-09 22:24:05
1470,Workshop,HUMIDITY,57.96,LIGHT+ENV,2021-09-09 22:24:05
1471,Workshop,TEMPERATURE,24.98,LIGHT+ENV,2021-09-09 22:24:05
1472,Workshop,LUX,14.0,LIGHT+ENV,2021-09-09 22:24:05
1476,Workshop,LUX,15.0,LIGHT+ENV,2021-09-09 22:26:03
1473,Workshop,TEMPERATURE,24.94,LIGHT+ENV,2021-09-09 22:26:03
1474,Workshop,HUMIDITY,59.67,LIGHT+ENV,2021-09-09 22:26:03
1475,Workshop,PRESSURE,100344.78125,LIGHT+ENV,2021-09-09 22:26:03
1480,Workshop,PRESSURE,100349.29688,LIGHT+ENV,2021-09-09 22:28:01
1479,Workshop,LUX,14.0,LIGHT+ENV,2021-09-09 22:28:01
1477,Workshop,HUMIDITY,60.48,LIGHT+ENV,2021-09-09 22:28:01
1478,Workshop,TEMPERATURE,24.81,LIGHT+ENV,2021-09-09 22:28:01
1481,Workshop,PRESSURE,100354.63281,LIGHT+ENV,2021-09-09 22:30:00
1482,Workshop,HUMIDITY,59.9,LIGHT+ENV,2021-09-09 22:30:00
1483,Workshop,TEMPERATURE,24.57,LIGHT+ENV,2021-09-09 22:30:00
1484,Workshop,LUX,14.0,LIGHT+ENV,2021-09-09 22:30:00
1487,Workshop,LUX,14.0,LIGHT+ENV,2021-09-09 22:31:04
1485,Workshop,PRESSURE,100357.10156,LIGHT+ENV,2021-09-09 22:31:04
1486,Workshop,TEMPERATURE,24.48,LIGHT+ENV,2021-09-09 22:31:04
1488,Workshop,HUMIDITY,60.28,LIGHT+ENV,2021-09-09 22:31:04
1492,Workshop,HUMIDITY,62.03,LIGHT+ENV,2021-09-09 22:33:02
1491,Workshop,PRESSURE,100351.54688,LIGHT+ENV,2021-09-09 22:33:02
1490,Workshop,LUX,15.0,LIGHT+ENV,2021-09-09 22:33:02
1489,Workshop,TEMPERATURE,24.37,LIGHT+ENV,2021-09-09 22:33:02
1493,Workshop,HUMIDITY,62.88,LIGHT+ENV,2021-09-09 22:35:01
1494,Workshop,PRESSURE,100348.82813,LIGHT+ENV,2021-09-09 22:35:01
1495,Workshop,TEMPERATURE,24.26,LIGHT+ENV,2021-09-09 22:35:01
1496,Workshop,LUX,14.0,LIGHT+ENV,2021-09-09 22:35:01
1497,Workshop,PRESSURE,100346.88281,LIGHT+ENV,2021-09-09 22:36:05
1498,Workshop,TEMPERATURE,24.19,LIGHT+ENV,2021-09-09 22:36:05
1499,Workshop,HUMIDITY,60.28,LIGHT+ENV,2021-09-09 22:36:05
1500,Workshop,LUX,14.0,LIGHT+ENV,2021-09-09 22:36:05
1503,Workshop,TEMPERATURE,24.3,LIGHT+ENV,2021-09-09 22:39:00
1504,Workshop,LUX,15.0,LIGHT+ENV,2021-09-09 22:39:00
1501,Workshop,PRESSURE,100349.60938,LIGHT+ENV,2021-09-09 22:39:00
1502,Workshop,HUMIDITY,46.56,LIGHT+ENV,2021-09-09 22:39:00
1505,Workshop,LUX,15.0,LIGHT+ENV,2021-09-09 22:40:04
1506,Workshop,PRESSURE,100349.22656,LIGHT+ENV,2021-09-09 22:40:04
1507,Workshop,TEMPERATURE,24.24,LIGHT+ENV,2021-09-09 22:40:04
1508,Workshop,HUMIDITY,43.06,LIGHT+ENV,2021-09-09 22:40:04
1509,Workshop,PRESSURE,100341.72656,LIGHT+ENV,2021-09-09 22:42:03
1510,Workshop,LUX,15.0,LIGHT+ENV,2021-09-09 22:42:03
1511,Workshop,HUMIDITY,41.78,LIGHT+ENV,2021-09-09 22:42:03
1512,Workshop,TEMPERATURE,24.07,LIGHT+ENV,2021-09-09 22:42:03
1516,Workshop,PRESSURE,100340.97656,LIGHT+ENV,2021-09-09 22:44:01
1513,Workshop,LUX,15.0,LIGHT+ENV,2021-09-09 22:44:01
1514,Workshop,HUMIDITY,43.61,LIGHT+ENV,2021-09-09 22:44:01
1515,Workshop,TEMPERATURE,24.03,LIGHT+ENV,2021-09-09 22:44:01
1519,Workshop,LUX,15.0,LIGHT+ENV,2021-09-09 22:45:05
1520,Workshop,TEMPERATURE,24.09,LIGHT+ENV,2021-09-09 22:45:05
1517,Workshop,HUMIDITY,62.23,LIGHT+ENV,2021-09-09 22:45:05
1518,Workshop,PRESSURE,100342.92188,LIGHT+ENV,2021-09-09 22:45:05
1523,Workshop,PRESSURE,100334.97656,LIGHT+ENV,2021-09-09 22:47:04
1524,Workshop,LUX,15.0,LIGHT+ENV,2021-09-09 22:47:04
1521,Workshop,HUMIDITY,62.9,LIGHT+ENV,2021-09-09 22:47:04
1522,Workshop,TEMPERATURE,24.04,LIGHT+ENV,2021-09-09 22:47:04
1527,Workshop,TEMPERATURE,24.02,LIGHT+ENV,2021-09-09 22:49:02
1528,Workshop,PRESSURE,100326.1875,LIGHT+ENV,2021-09-09 22:49:02
1525,Workshop,HUMIDITY,63.53,LIGHT+ENV,2021-09-09 22:49:02
1526,Workshop,LUX,14.0,LIGHT+ENV,2021-09-09 22:49:02
1529,Workshop,LUX,15.0,LIGHT+ENV,2021-09-09 22:51:01
1530,Workshop,PRESSURE,100324.22656,LIGHT+ENV,2021-09-09 22:51:01
1531,Workshop,HUMIDITY,62.53,LIGHT+ENV,2021-09-09 22:51:01
1532,Workshop,TEMPERATURE,23.96,LIGHT+ENV,2021-09-09 22:51:01
1533,Workshop,LUX,15.0,LIGHT+ENV,2021-09-09 22:52:05
1534,Workshop,TEMPERATURE,23.91,LIGHT+ENV,2021-09-09 22:52:05
1535,Workshop,PRESSURE,100319.86719,LIGHT+ENV,2021-09-09 22:52:05
1536,Workshop,HUMIDITY,64.62,LIGHT+ENV,2021-09-09 22:52:05
1537,Workshop,PRESSURE,100321.46875,LIGHT+ENV,2021-09-09 22:54:03
1538,Workshop,HUMIDITY,64.06,LIGHT+ENV,2021-09-09 22:54:03
1539,Workshop,LUX,14.0,LIGHT+ENV,2021-09-09 22:54:03
1540,Workshop,TEMPERATURE,23.88,LIGHT+ENV,2021-09-09 22:54:03
1544,Workshop,HUMIDITY,65.68,LIGHT+ENV,2021-09-09 22:56:02
1543,Workshop,TEMPERATURE,23.85,LIGHT+ENV,2021-09-09 22:56:02
1541,Workshop,LUX,15.0,LIGHT+ENV,2021-09-09 22:56:02
1542,Workshop,PRESSURE,100327.03125,LIGHT+ENV,2021-09-09 22:56:02
1545,Workshop,LUX,15.0,LIGHT+ENV,2021-09-09 22:58:00
1546,Workshop,TEMPERATURE,23.9,LIGHT+ENV,2021-09-09 22:58:00
1547,Workshop,HUMIDITY,64.8,LIGHT+ENV,2021-09-09 22:58:00
1548,Workshop,PRESSURE,100323.85938,LIGHT+ENV,2021-09-09 22:58:00
1549,Workshop,TEMPERATURE,23.87,LIGHT+ENV,2021-09-09 22:59:04
1550,Workshop,HUMIDITY,65.32,LIGHT+ENV,2021-09-09 22:59:04
1551,Workshop,LUX,14.0,LIGHT+ENV,2021-09-09 22:59:04
1552,Workshop,PRESSURE,100330.27344,LIGHT+ENV,2021-09-09 22:59:04
1556,Workshop,PRESSURE,100332.67188,LIGHT+ENV,2021-09-09 23:01:03
1553,Workshop,LUX,15.0,LIGHT+ENV,2021-09-09 23:01:03
1554,Workshop,HUMIDITY,65.85,LIGHT+ENV,2021-09-09 23:01:03
1555,Workshop,TEMPERATURE,23.78,LIGHT+ENV,2021-09-09 23:01:03
1560,Workshop,LUX,14.0,LIGHT+ENV,2021-09-09 23:03:01
1559,Workshop,PRESSURE,100325.47656,LIGHT+ENV,2021-09-09 23:03:01
1557,Workshop,HUMIDITY,67.27,LIGHT+ENV,2021-09-09 23:03:01
1558,Workshop,TEMPERATURE,23.77,LIGHT+ENV,2021-09-09 23:03:01
1561,Workshop,PRESSURE,100319.39844,LIGHT+ENV,2021-09-09 23:05:00
1562,Workshop,HUMIDITY,61.94,LIGHT+ENV,2021-09-09 23:05:00
1563,Workshop,TEMPERATURE,24.03,LIGHT+ENV,2021-09-09 23:05:00
1564,Workshop,LUX,15.0,LIGHT+ENV,2021-09-09 23:05:00
1565,Workshop,LUX,14.0,LIGHT+ENV,2021-09-09 23:06:04
1566,Workshop,HUMIDITY,50.24,LIGHT+ENV,2021-09-09 23:06:04
1567,Workshop,TEMPERATURE,24.24,LIGHT+ENV,2021-09-09 23:06:04
1568,Workshop,PRESSURE,100326.85938,LIGHT+ENV,2021-09-09 23:06:04
1572,Workshop,LUX,14.0,LIGHT+ENV,2021-09-09 23:08:02
1569,Workshop,TEMPERATURE,24.27,LIGHT+ENV,2021-09-09 23:08:02
1570,Workshop,PRESSURE,100325.25781,LIGHT+ENV,2021-09-09 23:08:02
1571,Workshop,HUMIDITY,45.52,LIGHT+ENV,2021-09-09 23:08:02
1576,Workshop,PRESSURE,100318.14063,LIGHT+ENV,2021-09-09 23:10:00
1575,Workshop,HUMIDITY,42.91,LIGHT+ENV,2021-09-09 23:10:00
1574,Workshop,LUX,15.0,LIGHT+ENV,2021-09-09 23:10:00
1573,Workshop,TEMPERATURE,24.15,LIGHT+ENV,2021-09-09 23:10:00
1577,Workshop,PRESSURE,100322.88281,LIGHT+ENV,2021-09-09 23:11:05
1578,Workshop,TEMPERATURE,24.22,LIGHT+ENV,2021-09-09 23:11:05
1579,Workshop,LUX,15.0,LIGHT+ENV,2021-09-09 23:11:05
1580,Workshop,HUMIDITY,59.79,LIGHT+ENV,2021-09-09 23:11:05
1584,Workshop,PRESSURE,100327.20313,LIGHT+ENV,2021-09-09 23:13:03
1581,Workshop,TEMPERATURE,24.37,LIGHT+ENV,2021-09-09 23:13:03
1582,Workshop,LUX,15.0,LIGHT+ENV,2021-09-09 23:13:03
1583,Workshop,HUMIDITY,62.62,LIGHT+ENV,2021-09-09 23:13:03
1587,Workshop,HUMIDITY,63.71,LIGHT+ENV,2021-09-09 23:15:03
1588,Workshop,LUX,15.0,LIGHT+ENV,2021-09-09 23:15:03
1585,Workshop,TEMPERATURE,24.26,LIGHT+ENV,2021-09-09 23:15:03
1586,Workshop,PRESSURE,100337.64063,LIGHT+ENV,2021-09-09 23:15:03
1592,Workshop,HUMIDITY,64.11,LIGHT+ENV,2021-09-09 23:17:01
1591,Workshop,LUX,15.0,LIGHT+ENV,2021-09-09 23:17:01
1590,Workshop,TEMPERATURE,24.24,LIGHT+ENV,2021-09-09 23:17:01
1589,Workshop,PRESSURE,100331.67188,LIGHT+ENV,2021-09-09 23:17:01
1593,Workshop,TEMPERATURE,24.28,LIGHT+ENV,2021-09-09 23:19:02
1594,Workshop,LUX,0.0,LIGHT+ENV,2021-09-09 23:19:02
1595,Workshop,PRESSURE,100329.65625,LIGHT+ENV,2021-09-09 23:19:02
1596,Workshop,HUMIDITY,61.04,LIGHT+ENV,2021-09-09 23:19:02
1597,Workshop,PRESSURE,100326.04688,LIGHT+ENV,2021-09-09 23:21:01
1598,Workshop,LUX,0.0,LIGHT+ENV,2021-09-09 23:21:01
1599,Workshop,TEMPERATURE,24.28,LIGHT+ENV,2021-09-09 23:21:01
1600,Workshop,HUMIDITY,64.75,LIGHT+ENV,2021-09-09 23:21:01
1601,Workshop,PRESSURE,100316.9375,LIGHT+ENV,2021-09-09 23:23:00
1602,Workshop,LUX,1.0,LIGHT+ENV,2021-09-09 23:23:00
1603,Workshop,HUMIDITY,65.29,LIGHT+ENV,2021-09-09 23:23:00
1604,Workshop,TEMPERATURE,24.13,LIGHT+ENV,2021-09-09 23:23:00
1608,Workshop,TEMPERATURE,24.21,LIGHT+ENV,2021-09-09 23:25:00
1607,Workshop,PRESSURE,100310.90625,LIGHT+ENV,2021-09-09 23:25:00
1606,Workshop,LUX,0.0,LIGHT+ENV,2021-09-09 23:25:00
1605,Workshop,HUMIDITY,63.48,LIGHT+ENV,2021-09-09 23:25:00
1609,Workshop,TEMPERATURE,24.31,LIGHT+ENV,2021-09-09 23:26:05
1610,Workshop,LUX,0.0,LIGHT+ENV,2021-09-09 23:26:05
1611,Workshop,PRESSURE,100323.24219,LIGHT+ENV,2021-09-09 23:26:05
1612,Workshop,HUMIDITY,59.65,LIGHT+ENV,2021-09-09 23:26:05
1613,Workshop,HUMIDITY,56.51,LIGHT+ENV,2021-09-09 23:28:04
1614,Workshop,LUX,0.0,LIGHT+ENV,2021-09-09 23:28:04
1615,Workshop,TEMPERATURE,24.55,LIGHT+ENV,2021-09-09 23:28:04
1616,Workshop,PRESSURE,100320.6875,LIGHT+ENV,2021-09-09 23:28:04
1617,Workshop,PRESSURE,100317.02344,LIGHT+ENV,2021-09-09 23:30:04
1618,Workshop,HUMIDITY,60.29,LIGHT+ENV,2021-09-09 23:30:04
1619,Workshop,TEMPERATURE,24.65,LIGHT+ENV,2021-09-09 23:30:04
1620,Workshop,LUX,0.0,LIGHT+ENV,2021-09-09 23:30:04
1624,Workshop,PRESSURE,100311.86719,LIGHT+ENV,2021-09-09 23:32:03
1623,Workshop,LUX,0.0,LIGHT+ENV,2021-09-09 23:32:03
1622,Workshop,TEMPERATURE,24.6,LIGHT+ENV,2021-09-09 23:32:03
1621,Workshop,HUMIDITY,55.24,LIGHT+ENV,2021-09-09 23:32:03
1625,Workshop,LUX,0.0,LIGHT+ENV,2021-09-09 23:34:02
1626,Workshop,PRESSURE,100323.21875,LIGHT+ENV,2021-09-09 23:34:02
1627,Workshop,HUMIDITY,54.17,LIGHT+ENV,2021-09-09 23:34:02
1628,Workshop,TEMPERATURE,24.91,LIGHT+ENV,2021-09-09 23:34:02
1629,Workshop,HUMIDITY,45.28,LIGHT+ENV,2021-09-09 23:36:01
1630,Workshop,PRESSURE,100327.09375,LIGHT+ENV,2021-09-09 23:36:01
1631,Workshop,TEMPERATURE,25.04,LIGHT+ENV,2021-09-09 23:36:01
1632,Workshop,LUX,0.0,LIGHT+ENV,2021-09-09 23:36:01
1636,Workshop,PRESSURE,100323.0625,LIGHT+ENV,2021-09-09 23:38:01
1635,Workshop,LUX,0.0,LIGHT+ENV,2021-09-09 23:38:01
1634,Workshop,TEMPERATURE,25.05,LIGHT+ENV,2021-09-09 23:38:01
1633,Workshop,HUMIDITY,42.66,LIGHT+ENV,2021-09-09 23:38:01
1637,Workshop,PRESSURE,100325.5,LIGHT+ENV,2021-09-09 23:40:00
1638,Workshop,LUX,1.0,LIGHT+ENV,2021-09-09 23:40:00
1639,Workshop,HUMIDITY,41.45,LIGHT+ENV,2021-09-09 23:40:00
1640,Workshop,TEMPERATURE,25.03,LIGHT+ENV,2021-09-09 23:40:00
1641,Workshop,PRESSURE,100330.15625,LIGHT+ENV,2021-09-09 23:41:05
1642,Workshop,HUMIDITY,46.55,LIGHT+ENV,2021-09-09 23:41:05
1643,Workshop,LUX,0.0,LIGHT+ENV,2021-09-09 23:41:05
1644,Workshop,TEMPERATURE,25.17,LIGHT+ENV,2021-09-09 23:41:05
1647,Workshop,PRESSURE,100320.78125,LIGHT+ENV,2021-09-09 23:43:04
1648,Workshop,HUMIDITY,45.42,LIGHT+ENV,2021-09-09 23:43:04
1645,Workshop,TEMPERATURE,25.38,LIGHT+ENV,2021-09-09 23:43:04
1646,Workshop,LUX,0.0,LIGHT+ENV,2021-09-09 23:43:04
1651,Workshop,LUX,1.0,LIGHT+ENV,2021-09-09 23:45:04
1652,Workshop,TEMPERATURE,25.57,LIGHT+ENV,2021-09-09 23:45:04
1649,Workshop,HUMIDITY,48.01,LIGHT+ENV,2021-09-09 23:45:04
