,@device,@rdgType,value,type,captured_at
353,Window,PRESSURE,100555.0,LIGHT+ENV,2021-09-02 13:38:00
351,Window,HUMIDITY,59.95,LIGHT+ENV,2021-09-02 13:38:00
352,Window,TEMPERATURE,23.54,LIGHT+ENV,2021-09-02 13:38:00
355,Window,TEMPERATURE,23.34,LIGHT+ENV,2021-09-02 13:39:04
356,Window,PRESSURE,100555.0,LIGHT+ENV,2021-09-02 13:39:04
357,Window,LUX,6870.0,LIGHT+ENV,2021-09-02 13:39:04
358,Window,HUMIDITY,58.45,LIGHT+ENV,2021-09-02 13:39:04
359,Window,HUMIDITY,59.42,LIGHT+ENV,2021-09-02 13:41:03
360,Window,LUX,7352.0,LIGHT+ENV,2021-09-02 13:41:03
361,Window,PRESSURE,100555.0,LIGHT+ENV,2021-09-02 13:41:03
362,Window,TEMPERATURE,22.95,LIGHT+ENV,2021-09-02 13:41:03
365,Window,LUX,14877.0,LIGHT+ENV,2021-09-02 13:43:01
366,Window,HUMIDITY,60.38,LIGHT+ENV,2021-09-02 13:43:01
364,Window,PRESSURE,100554.0,LIGHT+ENV,2021-09-02 13:43:01
363,Window,TEMPERATURE,22.48,LIGHT+ENV,2021-09-02 13:43:01
367,Window,LUX,21411.0,LIGHT+ENV,2021-09-02 13:44:05
368,Window,LUX,9640.0,LIGHT+ENV,2021-09-02 14:11:03
369,Window,TEMPERATURE,22.92,LIGHT+ENV,2021-09-02 14:11:03
370,Window,HUMIDITY,60.3,LIGHT+ENV,2021-09-02 14:11:03
371,Window,PRESSURE,100567.0,LIGHT+ENV,2021-09-02 14:11:03
372,Window,LUX,10162.0,LIGHT+ENV,2021-09-02 14:13:02
373,Window,TEMPERATURE,22.83,LIGHT+ENV,2021-09-02 14:13:02
374,Window,PRESSURE,100573.0,LIGHT+ENV,2021-09-02 14:30:01
375,Window,LUX,413.0,LIGHT+ENV,2021-09-02 14:30:01
376,Window,TEMPERATURE,22.69,LIGHT+ENV,2021-09-02 14:30:01
377,Window,HUMIDITY,61.51,LIGHT+ENV,2021-09-02 14:30:01
380,Window,HUMIDITY,60.25,LIGHT+ENV,2021-09-02 14:31:05
381,Window,TEMPERATURE,22.67,LIGHT+ENV,2021-09-02 14:31:05
378,Window,LUX,647.0,LIGHT+ENV,2021-09-02 14:31:05
379,Window,PRESSURE,100573.0,LIGHT+ENV,2021-09-02 14:31:05
384,Window,PRESSURE,100573.0,LIGHT+ENV,2021-09-02 14:33:03
385,Window,HUMIDITY,59.4,LIGHT+ENV,2021-09-02 14:33:03
382,Window,TEMPERATURE,22.79,LIGHT+ENV,2021-09-02 14:33:03
383,Window,LUX,634.0,LIGHT+ENV,2021-09-02 14:33:03
387,Window,HUMIDITY,58.85,LIGHT+ENV,2021-09-02 14:35:02
388,Window,TEMPERATURE,22.98,LIGHT+ENV,2021-09-02 14:35:02
386,Window,PRESSURE,100573.0,LIGHT+ENV,2021-09-02 14:35:02
389,Window,LUX,397.0,LIGHT+ENV,2021-09-02 14:35:02
393,Window,PRESSURE,100574.0,LIGHT+ENV,2021-09-02 14:37:02
392,Window,HUMIDITY,58.83,LIGHT+ENV,2021-09-02 14:37:02
391,Window,LUX,542.0,LIGHT+ENV,2021-09-02 14:37:02
390,Window,TEMPERATURE,22.78,LIGHT+ENV,2021-09-02 14:37:02
394,Window,LUX,226.0,LIGHT+ENV,2021-09-02 14:39:00
395,Window,HUMIDITY,60.23,LIGHT+ENV,2021-09-02 14:39:00
396,Window,PRESSURE,100575.0,LIGHT+ENV,2021-09-02 14:39:00
397,Window,TEMPERATURE,22.45,LIGHT+ENV,2021-09-02 14:39:00
398,Window,HUMIDITY,60.9,LIGHT+ENV,2021-09-02 14:40:04
399,Window,PRESSURE,100576.0,LIGHT+ENV,2021-09-02 14:40:04
400,Window,TEMPERATURE,22.07,LIGHT+ENV,2021-09-02 14:40:04
401,Window,LUX,244.0,LIGHT+ENV,2021-09-02 14:40:04
405,Window,LUX,180.0,LIGHT+ENV,2021-09-02 14:42:03
404,Window,PRESSURE,100577.0,LIGHT+ENV,2021-09-02 14:42:03
403,Window,HUMIDITY,61.08,LIGHT+ENV,2021-09-02 14:42:03
402,Window,TEMPERATURE,21.7,LIGHT+ENV,2021-09-02 14:42:03
406,Window,HUMIDITY,60.82,LIGHT+ENV,2021-09-02 14:44:01
407,Window,LUX,566.0,LIGHT+ENV,2021-09-02 14:44:01
408,Window,PRESSURE,100579.0,LIGHT+ENV,2021-09-02 14:44:01
409,Window,TEMPERATURE,21.38,LIGHT+ENV,2021-09-02 14:44:01
410,Window,HUMIDITY,60.62,LIGHT+ENV,2021-09-02 14:45:05
411,Window,TEMPERATURE,21.34,LIGHT+ENV,2021-09-02 14:45:05
412,Window,PRESSURE,100579.0,LIGHT+ENV,2021-09-02 14:45:05
413,Window,LUX,246.0,LIGHT+ENV,2021-09-02 14:45:05
417,Window,HUMIDITY,58.7,LIGHT+ENV,2021-09-02 14:47:04
416,Window,TEMPERATURE,21.55,LIGHT+ENV,2021-09-02 14:47:04
414,Window,LUX,361.0,LIGHT+ENV,2021-09-02 14:47:04
415,Window,PRESSURE,100580.0,LIGHT+ENV,2021-09-02 14:47:04
418,Window,LUX,536.0,LIGHT+ENV,2021-09-02 14:49:02
419,Window,HUMIDITY,57.42,LIGHT+ENV,2021-09-02 14:49:02
420,Window,PRESSURE,100580.0,LIGHT+ENV,2021-09-02 14:49:02
421,Window,TEMPERATURE,21.88,LIGHT+ENV,2021-09-02 14:49:02
422,Window,HUMIDITY,56.86,LIGHT+ENV,2021-09-02 14:51:00
423,Window,LUX,417.0,LIGHT+ENV,2021-09-02 14:51:00
424,Window,PRESSURE,100581.0,LIGHT+ENV,2021-09-02 14:51:00
425,Window,TEMPERATURE,22.26,LIGHT+ENV,2021-09-02 14:51:00
427,Window,LUX,606.0,LIGHT+ENV,2021-09-02 14:52:04
429,Window,PRESSURE,100581.0,LIGHT+ENV,2021-09-02 14:52:04
426,Window,TEMPERATURE,22.61,LIGHT+ENV,2021-09-02 14:52:04
428,Window,HUMIDITY,56.19,LIGHT+ENV,2021-09-02 14:52:04
430,Window,TEMPERATURE,22.96,LIGHT+ENV,2021-09-02 14:54:03
431,Window,PRESSURE,100582.0,LIGHT+ENV,2021-09-02 14:54:03
432,Window,HUMIDITY,56.6,LIGHT+ENV,2021-09-02 14:54:03
433,Window,LUX,597.0,LIGHT+ENV,2021-09-02 14:54:03
436,Window,TEMPERATURE,23.27,LIGHT+ENV,2021-09-02 14:56:01
434,Window,HUMIDITY,56.17,LIGHT+ENV,2021-09-02 14:56:01
435,Window,PRESSURE,100582.0,LIGHT+ENV,2021-09-02 14:56:01
437,Window,LUX,595.0,LIGHT+ENV,2021-09-02 14:56:01
441,Window,TEMPERATURE,23.52,LIGHT+ENV,2021-09-02 14:57:05
440,Window,LUX,528.0,LIGHT+ENV,2021-09-02 14:57:05
439,Window,HUMIDITY,53.72,LIGHT+ENV,2021-09-02 14:57:05
438,Window,PRESSURE,100582.0,LIGHT+ENV,2021-09-02 14:57:05
442,Window,TEMPERATURE,23.4,LIGHT+ENV,2021-09-02 14:59:04
443,Window,HUMIDITY,58.87,LIGHT+ENV,2021-09-02 14:59:04
444,Window,LUX,1928.0,LIGHT+ENV,2021-09-02 14:59:04
445,Window,PRESSURE,100582.0,LIGHT+ENV,2021-09-02 14:59:04
446,Window,PRESSURE,100584.0,LIGHT+ENV,2021-09-02 15:01:02
447,Window,HUMIDITY,57.8,LIGHT+ENV,2021-09-02 15:01:02
448,Window,LUX,23109.0,LIGHT+ENV,2021-09-02 15:01:02
449,Window,TEMPERATURE,23.1,LIGHT+ENV,2021-09-02 15:01:02
453,Window,PRESSURE,100587.0,LIGHT+ENV,2021-09-02 15:04:05
452,Window,TEMPERATURE,22.76,LIGHT+ENV,2021-09-02 15:04:05
450,Window,HUMIDITY,58.06,LIGHT+ENV,2021-09-02 15:04:05
451,Window,LUX,22307.0,LIGHT+ENV,2021-09-02 15:04:05
454,Window,TEMPERATURE,22.45,LIGHT+ENV,2021-09-02 15:06:03
455,Window,HUMIDITY,57.85,LIGHT+ENV,2021-09-02 15:06:03
456,Window,LUX,26897.0,LIGHT+ENV,2021-09-02 15:06:03
457,Window,PRESSURE,100587.0,LIGHT+ENV,2021-09-02 15:06:03
458,Window,LUX,22290.0,LIGHT+ENV,2021-09-02 15:08:02
459,Window,TEMPERATURE,22.79,LIGHT+ENV,2021-09-02 15:08:02
460,Window,PRESSURE,100590.0,LIGHT+ENV,2021-09-02 15:08:02
461,Window,HUMIDITY,57.7,LIGHT+ENV,2021-09-02 15:08:02
465,Window,PRESSURE,100592.0,LIGHT+ENV,2021-09-02 15:10:01
464,Window,HUMIDITY,53.25,LIGHT+ENV,2021-09-02 15:10:01
463,Window,LUX,6306.0,LIGHT+ENV,2021-09-02 15:10:01
462,Window,TEMPERATURE,23.36,LIGHT+ENV,2021-09-02 15:10:01
466,Window,TEMPERATURE,23.79,LIGHT+ENV,2021-09-02 15:11:05
467,Window,LUX,6225.0,LIGHT+ENV,2021-09-02 15:11:05
468,Window,HUMIDITY,51.8,LIGHT+ENV,2021-09-02 15:11:05
469,Window,PRESSURE,100593.0,LIGHT+ENV,2021-09-02 15:11:05
470,Window,TEMPERATURE,23.98,LIGHT+ENV,2021-09-02 15:13:04
471,Window,LUX,26824.0,LIGHT+ENV,2021-09-02 15:13:04
472,Window,PRESSURE,100594.0,LIGHT+ENV,2021-09-02 15:13:04
473,Window,HUMIDITY,54.39,LIGHT+ENV,2021-09-02 15:13:04
477,Window,PRESSURE,100595.0,LIGHT+ENV,2021-09-02 15:15:02
476,Window,LUX,22215.0,LIGHT+ENV,2021-09-02 15:15:02
475,Window,HUMIDITY,52.76,LIGHT+ENV,2021-09-02 15:15:02
474,Window,TEMPERATURE,24.34,LIGHT+ENV,2021-09-02 15:15:02
478,Window,PRESSURE,100597.0,LIGHT+ENV,2021-09-02 15:17:01
479,Window,TEMPERATURE,24.71,LIGHT+ENV,2021-09-02 15:17:01
480,Window,HUMIDITY,53.32,LIGHT+ENV,2021-09-02 15:17:01
481,Window,LUX,23149.0,LIGHT+ENV,2021-09-02 15:17:01
482,Window,TEMPERATURE,24.43,LIGHT+ENV,2021-09-02 15:18:05
483,Window,PRESSURE,100599.0,LIGHT+ENV,2021-09-02 15:18:05
484,Window,HUMIDITY,54.44,LIGHT+ENV,2021-09-02 15:18:05
485,Window,LUX,23402.0,LIGHT+ENV,2021-09-02 15:18:05
488,Window,PRESSURE,100601.0,LIGHT+ENV,2021-09-02 15:20:04
489,Window,TEMPERATURE,24.0,LIGHT+ENV,2021-09-02 15:20:04
486,Window,LUX,23522.0,LIGHT+ENV,2021-09-02 15:20:04
487,Window,HUMIDITY,55.94,LIGHT+ENV,2021-09-02 15:20:04
490,Window,PRESSURE,100604.0,LIGHT+ENV,2021-09-02 15:22:02
491,Window,HUMIDITY,56.89,LIGHT+ENV,2021-09-02 15:22:02
492,Window,TEMPERATURE,23.56,LIGHT+ENV,2021-09-02 15:22:02
493,Window,LUX,23543.0,LIGHT+ENV,2021-09-02 15:22:02
494,Window,LUX,24285.0,LIGHT+ENV,2021-09-02 15:24:01
495,Window,HUMIDITY,56.42,LIGHT+ENV,2021-09-02 15:24:01
496,Window,PRESSURE,100606.0,LIGHT+ENV,2021-09-02 15:24:01
497,Window,TEMPERATURE,23.2,LIGHT+ENV,2021-09-02 15:24:01
501,Window,PRESSURE,100608.0,LIGHT+ENV,2021-09-02 15:25:05
500,Window,LUX,24377.0,LIGHT+ENV,2021-09-02 15:25:05
499,Window,TEMPERATURE,22.87,LIGHT+ENV,2021-09-02 15:25:05
498,Window,HUMIDITY,56.92,LIGHT+ENV,2021-09-02 15:25:05
502,Window,HUMIDITY,54.97,LIGHT+ENV,2021-09-02 15:27:04
503,Window,TEMPERATURE,23.15,LIGHT+ENV,2021-09-02 15:27:04
504,Window,PRESSURE,100610.0,LIGHT+ENV,2021-09-02 15:27:04
505,Window,LUX,24505.0,LIGHT+ENV,2021-09-02 15:27:04
506,Window,TEMPERATURE,23.65,LIGHT+ENV,2021-09-02 15:29:02
507,Window,LUX,8050.0,LIGHT+ENV,2021-09-02 15:29:02
508,Window,HUMIDITY,51.59,LIGHT+ENV,2021-09-02 15:29:02
509,Window,PRESSURE,100611.0,LIGHT+ENV,2021-09-02 15:29:02
513,Window,HUMIDITY,53.63,LIGHT+ENV,2021-09-02 15:31:00
512,Window,LUX,4531.0,LIGHT+ENV,2021-09-02 15:31:00
511,Window,TEMPERATURE,23.84,LIGHT+ENV,2021-09-02 15:31:00
510,Window,PRESSURE,100610.0,LIGHT+ENV,2021-09-02 15:31:00
514,Window,PRESSURE,100610.0,LIGHT+ENV,2021-09-02 15:32:05
515,Window,LUX,4819.0,LIGHT+ENV,2021-09-02 15:32:05
516,Window,TEMPERATURE,23.99,LIGHT+ENV,2021-09-02 15:32:05
517,Window,HUMIDITY,54.14,LIGHT+ENV,2021-09-02 15:32:05
518,Window,HUMIDITY,54.16,LIGHT+ENV,2021-09-02 15:34:04
519,Window,PRESSURE,100612.0,LIGHT+ENV,2021-09-02 15:34:04
520,Window,LUX,16793.0,LIGHT+ENV,2021-09-02 15:34:04
521,Window,TEMPERATURE,24.17,LIGHT+ENV,2021-09-02 15:34:04
525,Window,PRESSURE,100612.0,LIGHT+ENV,2021-09-02 15:36:02
524,Window,TEMPERATURE,24.32,LIGHT+ENV,2021-09-02 15:36:02
523,Window,LUX,6406.0,LIGHT+ENV,2021-09-02 15:36:02
522,Window,HUMIDITY,53.92,LIGHT+ENV,2021-09-02 15:36:02
526,Window,LUX,7697.0,LIGHT+ENV,2021-09-02 15:38:00
527,Window,PRESSURE,100614.0,LIGHT+ENV,2021-09-02 15:38:00
528,Window,HUMIDITY,56.79,LIGHT+ENV,2021-09-02 15:38:00
529,Window,TEMPERATURE,23.84,LIGHT+ENV,2021-09-02 15:38:00
530,Window,PRESSURE,100615.0,LIGHT+ENV,2021-09-02 15:39:05
531,Window,TEMPERATURE,23.26,LIGHT+ENV,2021-09-02 15:39:05
532,Window,HUMIDITY,58.34,LIGHT+ENV,2021-09-02 15:39:05
533,Window,LUX,4827.0,LIGHT+ENV,2021-09-02 15:39:05
536,Window,PRESSURE,100615.0,LIGHT+ENV,2021-09-02 15:41:04
537,Window,HUMIDITY,59.08,LIGHT+ENV,2021-09-02 15:41:04
534,Window,LUX,1347.0,LIGHT+ENV,2021-09-02 15:41:04
535,Window,TEMPERATURE,22.69,LIGHT+ENV,2021-09-02 15:41:04
538,Window,LUX,965.0,LIGHT+ENV,2021-09-02 15:43:02
539,Window,TEMPERATURE,22.21,LIGHT+ENV,2021-09-02 15:43:02
540,Window,PRESSURE,100616.0,LIGHT+ENV,2021-09-02 15:43:02
541,Window,HUMIDITY,60.26,LIGHT+ENV,2021-09-02 15:43:02
542,Window,PRESSURE,100618.0,LIGHT+ENV,2021-09-02 15:45:00
543,Window,HUMIDITY,59.99,LIGHT+ENV,2021-09-02 15:45:00
544,Window,TEMPERATURE,21.77,LIGHT+ENV,2021-09-02 15:45:00
545,Window,LUX,922.0,LIGHT+ENV,2021-09-02 15:45:00
549,Window,PRESSURE,100620.0,LIGHT+ENV,2021-09-02 15:46:04
548,Window,TEMPERATURE,21.39,LIGHT+ENV,2021-09-02 15:46:04
547,Window,HUMIDITY,60.46,LIGHT+ENV,2021-09-02 15:46:04
546,Window,LUX,1330.0,LIGHT+ENV,2021-09-02 15:46:04
550,Window,TEMPERATURE,21.32,LIGHT+ENV,2021-09-02 15:48:03
551,Window,HUMIDITY,60.01,LIGHT+ENV,2021-09-02 15:48:03
552,Window,PRESSURE,100622.0,LIGHT+ENV,2021-09-02 15:48:03
553,Window,LUX,2100.0,LIGHT+ENV,2021-09-02 15:48:03
554,Window,LUX,1819.0,LIGHT+ENV,2021-09-02 15:50:01
555,Window,PRESSURE,100623.0,LIGHT+ENV,2021-09-02 15:50:01
556,Window,TEMPERATURE,21.51,LIGHT+ENV,2021-09-02 15:50:01
557,Window,HUMIDITY,58.83,LIGHT+ENV,2021-09-02 15:50:01
560,Window,HUMIDITY,57.07,LIGHT+ENV,2021-09-02 15:51:05
561,Window,TEMPERATURE,21.78,LIGHT+ENV,2021-09-02 15:51:05
558,Window,PRESSURE,100626.0,LIGHT+ENV,2021-09-02 15:51:05
559,Window,LUX,1930.0,LIGHT+ENV,2021-09-02 15:51:05
562,Window,HUMIDITY,57.66,LIGHT+ENV,2021-09-02 15:53:04
563,Window,TEMPERATURE,22.03,LIGHT+ENV,2021-09-02 15:53:04
564,Window,PRESSURE,100628.0,LIGHT+ENV,2021-09-02 15:53:04
565,Window,LUX,2395.0,LIGHT+ENV,2021-09-02 15:53:04
566,Window,TEMPERATURE,22.27,LIGHT+ENV,2021-09-02 15:55:02
567,Window,LUX,1658.0,LIGHT+ENV,2021-09-02 15:55:02
568,Window,PRESSURE,100630.0,LIGHT+ENV,2021-09-02 15:55:02
569,Window,HUMIDITY,58.56,LIGHT+ENV,2021-09-02 15:55:02
572,Window,LUX,1403.0,LIGHT+ENV,2021-09-02 15:57:00
573,Window,PRESSURE,100631.0,LIGHT+ENV,2021-09-02 15:57:00
570,Window,TEMPERATURE,22.45,LIGHT+ENV,2021-09-02 15:57:00
571,Window,HUMIDITY,57.65,LIGHT+ENV,2021-09-02 15:57:00
574,Window,LUX,1464.0,LIGHT+ENV,2021-09-02 15:58:05
575,Window,HUMIDITY,59.76,LIGHT+ENV,2021-09-02 15:58:05
576,Window,TEMPERATURE,22.25,LIGHT+ENV,2021-09-02 15:58:05
577,Window,PRESSURE,100632.0,LIGHT+ENV,2021-09-02 15:58:05
578,Window,LUX,2307.0,LIGHT+ENV,2021-09-02 16:00:03
579,Window,HUMIDITY,60.9,LIGHT+ENV,2021-09-02 16:00:03
580,Window,TEMPERATURE,21.94,LIGHT+ENV,2021-09-02 16:00:03
581,Window,PRESSURE,100634.0,LIGHT+ENV,2021-09-02 16:00:03
585,Window,TEMPERATURE,21.62,LIGHT+ENV,2021-09-02 16:02:01
582,Window,PRESSURE,100636.0,LIGHT+ENV,2021-09-02 16:02:01
583,Window,HUMIDITY,60.92,LIGHT+ENV,2021-09-02 16:02:01
584,Window,LUX,2514.0,LIGHT+ENV,2021-09-02 16:02:01
589,Window,PRESSURE,100637.0,LIGHT+ENV,2021-09-02 16:04:00
588,Window,LUX,3262.0,LIGHT+ENV,2021-09-02 16:04:00
587,Window,HUMIDITY,61.0,LIGHT+ENV,2021-09-02 16:04:00
586,Window,TEMPERATURE,21.34,LIGHT+ENV,2021-09-02 16:04:00
590,Window,TEMPERATURE,21.05,LIGHT+ENV,2021-09-02 16:05:04
591,Window,LUX,3049.0,LIGHT+ENV,2021-09-02 16:05:04
592,Window,HUMIDITY,60.5,LIGHT+ENV,2021-09-02 16:05:04
593,Window,PRESSURE,100638.0,LIGHT+ENV,2021-09-02 16:05:04
594,Window,PRESSURE,100638.0,LIGHT+ENV,2021-09-02 16:07:03
595,Window,HUMIDITY,60.37,LIGHT+ENV,2021-09-02 16:07:03
596,Window,LUX,3324.0,LIGHT+ENV,2021-09-02 16:07:03
597,Window,TEMPERATURE,20.78,LIGHT+ENV,2021-09-02 16:07:03
601,Window,HUMIDITY,60.72,LIGHT+ENV,2021-09-02 16:09:01
600,Window,PRESSURE,100639.0,LIGHT+ENV,2021-09-02 16:09:01
599,Window,LUX,2920.0,LIGHT+ENV,2021-09-02 16:09:01
598,Window,TEMPERATURE,20.62,LIGHT+ENV,2021-09-02 16:09:01
602,Window,HUMIDITY,59.93,LIGHT+ENV,2021-09-02 16:10:05
603,Window,PRESSURE,100641.0,LIGHT+ENV,2021-09-02 16:10:05
604,Window,TEMPERATURE,20.73,LIGHT+ENV,2021-09-02 16:10:05
605,Window,LUX,3619.0,LIGHT+ENV,2021-09-02 16:10:05
606,Window,LUX,4610.0,LIGHT+ENV,2021-09-02 16:12:03
607,Window,PRESSURE,100642.0,LIGHT+ENV,2021-09-02 16:12:03
608,Window,HUMIDITY,58.39,LIGHT+ENV,2021-09-02 16:12:03
609,Window,TEMPERATURE,21.04,LIGHT+ENV,2021-09-02 16:12:03
613,Window,HUMIDITY,57.4,LIGHT+ENV,2021-09-02 16:14:01
612,Window,TEMPERATURE,21.44,LIGHT+ENV,2021-09-02 16:14:01
611,Window,LUX,4229.0,LIGHT+ENV,2021-09-02 16:14:01
610,Window,PRESSURE,100642.0,LIGHT+ENV,2021-09-02 16:14:01
614,Window,PRESSURE,100642.0,LIGHT+ENV,2021-09-02 16:16:00
615,Window,HUMIDITY,55.56,LIGHT+ENV,2021-09-02 16:16:00
616,Window,LUX,11481.0,LIGHT+ENV,2021-09-02 16:16:00
617,Window,TEMPERATURE,21.94,LIGHT+ENV,2021-09-02 16:16:00
618,Window,TEMPERATURE,22.29,LIGHT+ENV,2021-09-02 16:17:04
619,Window,LUX,11355.0,LIGHT+ENV,2021-09-02 16:17:04
620,Window,HUMIDITY,56.01,LIGHT+ENV,2021-09-02 16:17:04
621,Window,PRESSURE,100643.0,LIGHT+ENV,2021-09-02 16:17:04
625,Window,HUMIDITY,55.15,LIGHT+ENV,2021-09-02 16:19:02
624,Window,TEMPERATURE,22.72,LIGHT+ENV,2021-09-02 16:19:02
622,Window,LUX,14874.0,LIGHT+ENV,2021-09-02 16:19:02
623,Window,PRESSURE,100642.0,LIGHT+ENV,2021-09-02 16:19:02
626,Window,PRESSURE,100643.0,LIGHT+ENV,2021-09-02 16:21:01
627,Window,LUX,19749.0,LIGHT+ENV,2021-09-02 16:21:01
628,Window,HUMIDITY,56.65,LIGHT+ENV,2021-09-02 16:21:01
629,Window,TEMPERATURE,22.85,LIGHT+ENV,2021-09-02 16:21:01
630,Window,PRESSURE,100642.0,LIGHT+ENV,2021-09-02 16:23:01
631,Window,HUMIDITY,56.23,LIGHT+ENV,2021-09-02 16:23:01
632,Window,LUX,22796.0,LIGHT+ENV,2021-09-02 16:23:01
633,Window,TEMPERATURE,22.86,LIGHT+ENV,2021-09-02 16:23:01
637,Window,LUX,20654.0,LIGHT+ENV,2021-09-02 16:24:05
636,Window,TEMPERATURE,22.79,LIGHT+ENV,2021-09-02 16:24:05
635,Window,PRESSURE,100644.0,LIGHT+ENV,2021-09-02 16:24:05
634,Window,HUMIDITY,56.36,LIGHT+ENV,2021-09-02 16:24:05
638,Window,HUMIDITY,56.18,LIGHT+ENV,2021-09-02 16:26:03
639,Window,LUX,20867.0,LIGHT+ENV,2021-09-02 16:26:03
640,Window,TEMPERATURE,22.74,LIGHT+ENV,2021-09-02 16:26:03
641,Window,PRESSURE,100644.0,LIGHT+ENV,2021-09-02 16:26:03
642,Window,HUMIDITY,55.77,LIGHT+ENV,2021-09-02 16:28:01
643,Window,LUX,21654.0,LIGHT+ENV,2021-09-02 16:28:01
644,Window,TEMPERATURE,22.67,LIGHT+ENV,2021-09-02 16:28:01
645,Window,PRESSURE,100644.0,LIGHT+ENV,2021-09-02 16:28:01
649,Window,TEMPERATURE,22.55,LIGHT+ENV,2021-09-02 16:30:00
648,Window,HUMIDITY,56.73,LIGHT+ENV,2021-09-02 16:30:00
646,Window,PRESSURE,100644.0,LIGHT+ENV,2021-09-02 16:30:00
647,Window,LUX,22205.0,LIGHT+ENV,2021-09-02 16:30:00
650,Window,TEMPERATURE,23.06,LIGHT+ENV,2021-09-02 16:31:04
651,Window,HUMIDITY,53.38,LIGHT+ENV,2021-09-02 16:31:04
652,Window,PRESSURE,100644.0,LIGHT+ENV,2021-09-02 16:31:04
653,Window,LUX,21942.0,LIGHT+ENV,2021-09-02 16:31:04
654,Window,PRESSURE,100644.0,LIGHT+ENV,2021-09-02 16:33:02
655,Window,HUMIDITY,51.9,LIGHT+ENV,2021-09-02 16:33:02
656,Window,LUX,22282.0,LIGHT+ENV,2021-09-02 16:33:02
657,Window,TEMPERATURE,23.72,LIGHT+ENV,2021-09-02 16:33:02
661,Window,HUMIDITY,49.99,LIGHT+ENV,2021-09-02 16:35:01
660,Window,PRESSURE,100646.0,LIGHT+ENV,2021-09-02 16:35:01
659,Window,TEMPERATURE,24.31,LIGHT+ENV,2021-09-02 16:35:01
658,Window,LUX,25287.0,LIGHT+ENV,2021-09-02 16:35:01
662,Window,TEMPERATURE,24.83,LIGHT+ENV,2021-09-02 16:36:05
663,Window,HUMIDITY,50.56,LIGHT+ENV,2021-09-02 16:36:05
664,Window,LUX,22893.0,LIGHT+ENV,2021-09-02 16:36:05
665,Window,PRESSURE,100647.0,LIGHT+ENV,2021-09-02 16:36:05
666,Window,LUX,23683.0,LIGHT+ENV,2021-09-02 16:38:03
667,Window,TEMPERATURE,25.27,LIGHT+ENV,2021-09-02 16:38:03
668,Window,HUMIDITY,50.38,LIGHT+ENV,2021-09-02 16:38:03
669,Window,PRESSURE,100648.0,LIGHT+ENV,2021-09-02 16:38:03
673,Window,TEMPERATURE,25.43,LIGHT+ENV,2021-09-02 16:40:01
672,Window,PRESSURE,100649.0,LIGHT+ENV,2021-09-02 16:40:01
671,Window,LUX,24437.0,LIGHT+ENV,2021-09-02 16:40:01
670,Window,HUMIDITY,48.28,LIGHT+ENV,2021-09-02 16:40:01
674,Window,HUMIDITY,54.04,LIGHT+ENV,2021-09-02 16:42:00
675,Window,LUX,23748.0,LIGHT+ENV,2021-09-02 16:42:00
676,Window,TEMPERATURE,24.96,LIGHT+ENV,2021-09-02 16:42:00
677,Window,PRESSURE,100651.0,LIGHT+ENV,2021-09-02 16:42:00
678,Window,PRESSURE,100656.0,LIGHT+ENV,2021-09-02 16:43:04
679,Window,TEMPERATURE,24.49,LIGHT+ENV,2021-09-02 16:43:04
680,Window,HUMIDITY,54.75,LIGHT+ENV,2021-09-02 16:43:04
681,Window,LUX,7880.0,LIGHT+ENV,2021-09-02 16:43:04
685,Window,LUX,24145.0,LIGHT+ENV,2021-09-02 16:45:02
684,Window,HUMIDITY,56.15,LIGHT+ENV,2021-09-02 16:45:02
683,Window,PRESSURE,100658.0,LIGHT+ENV,2021-09-02 16:45:02
682,Window,TEMPERATURE,23.98,LIGHT+ENV,2021-09-02 16:45:02
686,Window,TEMPERATURE,23.57,LIGHT+ENV,2021-09-02 16:47:00
687,Window,HUMIDITY,56.09,LIGHT+ENV,2021-09-02 16:47:00
688,Window,LUX,24793.0,LIGHT+ENV,2021-09-02 16:47:00
689,Window,PRESSURE,100661.0,LIGHT+ENV,2021-09-02 16:47:00
690,Window,PRESSURE,100662.0,LIGHT+ENV,2021-09-02 16:48:04
691,Window,HUMIDITY,56.0,LIGHT+ENV,2021-09-02 16:48:04
692,Window,LUX,7250.0,LIGHT+ENV,2021-09-02 16:48:04
693,Window,TEMPERATURE,23.16,LIGHT+ENV,2021-09-02 16:48:04
697,Window,LUX,5482.0,LIGHT+ENV,2021-09-02 16:50:03
696,Window,PRESSURE,100664.0,LIGHT+ENV,2021-09-02 16:50:03
695,Window,HUMIDITY,57.79,LIGHT+ENV,2021-09-02 16:50:03
694,Window,TEMPERATURE,22.65,LIGHT+ENV,2021-09-02 16:50:03
698,Window,HUMIDITY,57.52,LIGHT+ENV,2021-09-02 16:52:01
699,Window,PRESSURE,100666.0,LIGHT+ENV,2021-09-02 16:52:01
700,Window,TEMPERATURE,22.5,LIGHT+ENV,2021-09-02 16:52:01
701,Window,LUX,6956.0,LIGHT+ENV,2021-09-02 16:52:01
702,Window,HUMIDITY,56.46,LIGHT+ENV,2021-09-02 16:53:05
703,Window,TEMPERATURE,22.59,LIGHT+ENV,2021-09-02 16:53:05
704,Window,PRESSURE,100670.0,LIGHT+ENV,2021-09-02 16:53:05
705,Window,LUX,5578.0,LIGHT+ENV,2021-09-02 16:53:05
